document_id,dataset,split,model,field_path,field_family,criticality,occurrence,truth,prediction,truth_present,prediction_present,exact_match
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,9,nasi putih,,True,False,False
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"432,000","432,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"108,000","108,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"172,000","172,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,222.000,"222,000",True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,"163,000","163,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,"116,000","116,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,6,"60,000","60,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.price,item_price,critical_monetary,7,"70,000","70,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,0,,2,False,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,1,,2,False,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,=*medium*=,=*large*==,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,1,=*large*==,=*medium*=,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,2,asam manis,=*large*==,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,3,=*large*==,=*medium*=,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,4,,asam manis,False,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,5,,=*large*==,False,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,"216,000","216,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,"111,000","111,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,"12,000","12,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,3,"10,000","10,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,0,"1,213,000","1,213,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,1,"60,000","60,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,2,"70,000","70,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"80,580","80,580",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"1,343,000","1,343,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"142,358","142,358",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"1,565,938","1,565,938",True,True,True
cord-v2-test-00071,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00071,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,cuka apel tetes,cuka apel tetes,True,True,True
cord-v2-test-00071,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,198000,198000,True,True,True
cord-v2-test-00071,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,198000,198000,True,True,True
cord-v2-test-00071,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,200200,200200,True,True,True
cord-v2-test-00071,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,22000,22000,True,True,True
cord-v2-test-00071,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,198000,198000,True,True,True
cord-v2-test-00072,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00072,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,choco devil,choco devil,True,True,True
cord-v2-test-00072,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"15,909","15,909",True,True,True
cord-v2-test-00072,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"15,909","15,909",True,True,True
cord-v2-test-00072,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"1,591","1,591",True,True,True
cord-v2-test-00072,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"20,000","20,000",True,True,True
cord-v2-test-00072,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"2,500","2,500",True,True,True
cord-v2-test-00072,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"17,500","17,500",True,True,True
cord-v2-test-00073,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,x1,x 1,True,True,False
cord-v2-test-00073,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,x1,x 1,True,True,False
cord-v2-test-00073,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,1001-choco bun,1001-choco bun,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,6001-plastic bag small,6001-plastic bag small,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,22.000,22.000,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,0,0,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,22.000,22.000,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,0,0,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,25.000,25.000,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,3.000,3.000,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,2,2,True,True,True
cord-v2-test-00073,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,22.000,22.000,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,blackcurrant,blackcurrant,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,sprite,sprite,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,grilled calamari,beverage,True,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,dine for 2,grilled calamari,True,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,,dine for 2,False,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,,* new york fish & chips,False,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"32,000","32,000",True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"32,000","32,000",True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"85,000","64,000",True,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"129,000","85,000",True,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,,"129,000",False,True,False
cord-v2-test-00074,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,* danish fish & chips df,* danish fish & chips df,True,True,True
cord-v2-test-00074,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,1,* new york fish & chips,,True,False,False
cord-v2-test-00074,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,0,"64,000","214,000",True,True,False
cord-v2-test-00074,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,1,"214,000","278,000",True,True,False
cord-v2-test-00074,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"22,240","22,240",True,True,True
cord-v2-test-00074,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"278,000","278,000",True,True,True
cord-v2-test-00074,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"30,024","30,024",True,True,True
cord-v2-test-00074,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"330,264","330,264",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,1,1,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,choco puff,choco puff,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,creamy beef cls ftc,creamy beef cls ftc,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,new oriental chk rice,new oriental chk rice,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,lipton pitcher,lipton pitcher,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,sc/p super supreme,sc/p super supreme,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,cb/p black pepp beef,cb/p black pepp beef,True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"29,091","29,091",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"42,727","42,727",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"34,545","34,545",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"54,545","54,545",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,"47,273","47,273",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,"48,182","48,182",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"256,363","256,363",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"25,637","25,637",True,True,True
cord-v2-test-00075,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"282,000","282,000",True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2x,2x,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,baso tahu,baso tahu,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,nasi putih,nasi putih,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,baso tahu,baso tahu,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,nasi putih,nasi putih,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,*46000,*46000,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,*6000,*6000,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,*46000,*46000,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,*12000,*12000,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,6000,6000,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,*110000,*110000,True,True,True
cord-v2-test-00076,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,,5q -,False,True,False
cord-v2-test-00076,CORD v2,test,Donut,total.menutype_cnt,other_numeric,medium_impact,0,50 -,,True,False,False
cord-v2-test-00076,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,,5q -,False,True,False
cord-v2-test-00077,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1 x,1 x,True,True,True
cord-v2-test-00077,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,tripple cheese,tripple cheese,True,True,True
cord-v2-test-00077,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"17,000","17,000",True,True,True
cord-v2-test-00077,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,"17,000","17,000",True,True,True
cord-v2-test-00077,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"17,000","17,000",True,True,True
cord-v2-test-00077,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"22,000","22,000",True,True,True
cord-v2-test-00077,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"5,000","5,000",True,True,True
cord-v2-test-00077,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"17,000","17,000",True,True,True
cord-v2-test-00078,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00078,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,lemon tea (l),lemon tea (l),True,True,True
cord-v2-test-00078,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-test-00078,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,0,1,1,True,True,True
cord-v2-test-00078,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,extra jelly lychee,extra jelly lychee,True,True,True
cord-v2-test-00078,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,0,5.000,"5,000",True,True,False
cord-v2-test-00078,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,30.000,30.000,True,True,True
cord-v2-test-00078,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-test-00078,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,30.000,30.000,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,x1,x 1,True,True,False
cord-v2-test-00079,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,x1,x 1,True,True,False
cord-v2-test-00079,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,1001-choco bun,1001-choco bun,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,6001-plastic bag small,6001-plastic bag small,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,22.000,22.000,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,0,0,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,22.000,22.000,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,0,0,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,22.000,22.000,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,2,2,True,True,True
cord-v2-test-00079,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,22.000,22.000,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,viet milk coffee,viet milk coffee,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"25,000",25.000,True,True,False
cord-v2-test-00080,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,+ice,+ice,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,1,+m,+m,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,25.000,25.000,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-test-00080,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,x2,x2,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,x1,x 1,True,True,False
cord-v2-test-00081,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,x1,x 1,True,True,False
cord-v2-test-00081,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,3002-kyoto choco mochi,3002-kyoto choco mochi,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,1001-choco bun,1001-choco bun,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,6001-plastic bag small,6001-plastic bag small,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,28.000,28.000,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,22.000,22.000,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,0,0,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,14.000,14.000,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,22.000,22.000,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,0,0,True,True,True
cord-v2-test-00081,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,4,4,True,True,True
